City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Santa Rosa,PH,2022-08-29 16:51:14,14.3122,121.1114,79.09,89,82,2.55
294,Cherskiy,RU,2022-08-29 16:51:15,68.75,161.3,42.08,88,6,8.57
295,Mahebourg,MU,2022-08-29 16:51:15,-20.4081,57.7,68.29,88,40,4.61
296,Tubuala,PA,2022-08-29 16:51:15,9.5167,-79.0333,79.92,82,100,9.35
297,Monopoli,IT,2022-08-29 16:48:11,40.9559,17.2896,79.72,73,38,8.08
298,Mmathubudukwane,BW,2022-08-29 16:51:16,-24.6,26.4333,73.65,22,3,4.81
299,San Quintin,MX,2022-08-29 16:51:16,30.4833,-115.95,72.72,75,72,10.78
300,Chiredzi,ZW,2022-08-29 16:51:16,-21.05,31.6667,74.32,21,0,6.42
301,Faya,SA,2022-08-29 16:51:17,18.3851,42.4509,78.91,40,62,6.17
302,Zhanakorgan,KZ,2022-08-29 16:51:17,43.9098,67.2495,82.18,22,4,14.2
303,Pangnirtung,CA,2022-08-29 16:51:18,66.1451,-65.7125,48.2,71,75,8.05
304,Cap-Aux-Meules,CA,2022-08-29 16:51:18,47.3821,-61.8597,69.85,83,100,17.27
305,Nikolskoye,RU,2022-08-29 16:51:18,59.7035,30.7861,66.87,71,34,8.84
306,Nhulunbuy,AU,2022-08-29 16:51:19,-12.2333,136.7667,75.81,88,75,6.91
307,Ancud,CL,2022-08-29 16:51:19,-41.8697,-73.8203,50.79,66,100,1.92
308,Port Lincoln,AU,2022-08-29 16:51:20,-34.7333,135.8667,52.9,56,100,14.76
309,La Rioja,ES,2022-08-29 16:51:20,42.25,-2.5,73.18,82,78,4.23
310,Ouesso,CG,2022-08-29 16:51:20,1.6136,16.0517,73.9,94,94,2.51
311,Bud,US,2022-08-29 16:51:21,39.447,-86.1758,87.75,75,92,11.81
312,Hvide Sande,DK,2022-08-29 16:51:21,56.0045,8.1294,69.1,60,49,16.51
313,Sohag,EG,2022-08-29 16:51:21,26.557,31.6948,98.89,23,0,13.2
314,Kruisfontein,ZA,2022-08-29 16:51:22,-34.0033,24.7314,50.88,73,84,14.76
315,Sobolevo,RU,2022-08-29 16:51:22,54.4299,31.8996,66.94,55,61,4.63
316,Tura,IN,2022-08-29 16:51:22,25.5198,90.2201,75.16,92,88,3.91
317,Shaoyang,CN,2022-08-29 16:51:23,27.2315,111.4525,78.53,77,97,7.85
318,Gravelbourg,CA,2022-08-29 16:51:23,49.8834,-106.5512,69.42,39,0,13.4
319,Barrhead,GB,2022-08-29 16:51:23,55.7992,-4.3929,69.24,67,91,5.75
320,Palmer,US,2022-08-29 16:49:28,42.1584,-72.3287,84.92,65,75,9.22
321,Mareeba,AU,2022-08-29 16:51:24,-17.0,145.4333,70.45,87,85,5.08
322,Christchurch,NZ,2022-08-29 16:50:06,-43.5333,172.6333,46.9,85,1,5.01
323,Okha,RU,2022-08-29 16:51:24,53.5739,142.9478,50.79,89,0,6.53
324,La Ronge,CA,2022-08-29 16:51:24,55.1001,-105.2842,64.65,59,0,9.22
325,Cayenne,GF,2022-08-29 16:51:25,4.9333,-52.3333,89.64,55,75,3.44
326,Tiksi,RU,2022-08-29 16:52:25,71.6872,128.8694,41.52,95,89,5.26
327,Diapaga,BF,2022-08-29 16:52:26,12.0708,1.7889,80.47,81,99,3.74
328,Voyinka,UA,2022-08-29 16:52:26,45.8699,33.9914,77.7,51,1,5.14
329,Gat,IL,2022-08-29 16:52:26,31.61,34.7642,88.39,100,0,11.01
330,Shenkursk,RU,2022-08-29 16:52:27,62.1091,42.896,61.68,91,100,2.89
331,Salta,AR,2022-08-29 16:52:27,-24.7859,-65.4117,64.58,24,0,7.0
332,Taber,CA,2022-08-29 16:52:11,49.8167,-112.1518,73.24,54,73,8.05
333,Namibe,AO,2022-08-29 16:48:58,-15.1961,12.1522,64.98,83,30,8.21
334,Luau,AO,2022-08-29 16:52:28,-10.7073,22.2247,81.28,17,12,2.84
335,Carnarvon,AU,2022-08-29 16:52:28,-24.8667,113.6333,65.37,54,70,18.59
336,Ambon,ID,2022-08-29 16:52:28,-3.6954,128.1814,78.24,15,40,5.75
337,Berdigestyakh,RU,2022-08-29 16:52:29,62.0989,126.6992,42.67,98,90,3.31
338,Cozumel,MX,2022-08-29 16:52:16,20.5083,-86.9458,89.01,71,33,10.0
339,Solnechnyy,RU,2022-08-29 16:52:29,50.7214,136.6319,53.46,88,99,3.15
340,Thinadhoo,MV,2022-08-29 16:52:29,0.5333,72.9333,80.67,77,100,16.73
341,Biltine,TD,2022-08-29 16:52:30,14.5333,20.9167,88.29,44,89,5.7
342,Champerico,GT,2022-08-29 16:52:30,14.3,-91.9167,88.34,72,81,5.19
343,Half Moon Bay,US,2022-08-29 16:52:31,37.4636,-122.4286,70.45,80,100,5.75
344,Varzelandia,BR,2022-08-29 16:52:31,-15.7014,-44.0275,88.41,20,23,10.49
345,Amapa,BR,2022-08-29 16:52:31,1.0,-52.0,90.37,43,52,4.29
346,Yerbogachen,RU,2022-08-29 16:52:32,61.2767,108.0108,46.13,96,100,8.93
347,Guinguineo,SN,2022-08-29 16:52:32,14.2667,-15.95,93.02,59,75,6.91
348,Skelleftea,SE,2022-08-29 16:52:33,64.7507,20.9528,62.01,75,0,5.75
349,Coihueco,CL,2022-08-29 16:52:33,-36.6167,-71.8333,57.94,55,0,4.61
350,Miyako,JP,2022-08-29 16:52:33,39.6367,141.9525,64.94,75,96,5.19
351,Bunda,TZ,2022-08-29 16:52:34,-2.05,33.8667,72.21,66,28,3.87
352,Ishigaki,JP,2022-08-29 16:52:34,24.3448,124.1572,84.33,89,20,5.75
353,Persianovskiy,RU,2022-08-29 16:52:34,47.5137,40.1075,84.72,45,40,4.47
354,Chapais,CA,2022-08-29 16:52:35,49.7834,-74.8492,69.58,97,100,7.11
355,Ulladulla,AU,2022-08-29 16:52:35,-35.35,150.4667,57.78,92,11,5.79
356,Vanavara,RU,2022-08-29 16:52:35,60.34,102.2797,35.85,85,99,20.07
357,Iralaya,HN,2022-08-29 16:52:36,15.0,-83.2333,82.92,79,62,7.76
358,Chenzhou,CN,2022-08-29 16:52:36,25.8,113.0333,77.74,86,91,3.15
359,Ocean City,US,2022-08-29 16:50:32,39.2776,-74.5746,91.02,75,0,1.01
360,Bereda,ES,2022-08-29 16:52:36,43.2686,-7.5406,83.41,58,66,5.97
361,Port-Gentil,GA,2022-08-29 16:52:37,-0.7193,8.7815,80.56,74,20,11.5
362,Anshun,CN,2022-08-29 16:52:37,26.25,105.9333,67.46,98,97,5.08
363,Maragogi,BR,2022-08-29 16:52:37,-9.0122,-35.2225,78.6,70,33,11.05
364,Aosta,IT,2022-08-29 16:52:38,45.7667,7.4167,69.37,60,31,7.0
365,Oranjemund,NA,2022-08-29 16:52:38,-28.55,16.4333,56.43,76,0,25.75
366,Nishihara,JP,2022-08-29 16:52:39,26.1842,127.7558,84.25,84,20,3.44
367,Buluang,PH,2022-08-29 16:52:39,13.3068,123.3425,78.08,89,95,1.77
368,Falkenberg,SE,2022-08-29 16:52:39,56.9055,12.4912,66.34,50,7,8.7
369,Talaya,RU,2022-08-29 16:53:40,61.3833,152.75,47.86,94,100,4.18
370,Port Keats,AU,2022-08-29 16:53:40,-14.25,129.55,73.31,73,6,2.8
371,Baiyin,CN,2022-08-29 16:53:40,36.5583,104.2081,53.44,81,96,2.15
372,Gukovo,RU,2022-08-29 16:53:41,48.0531,39.9311,76.68,59,37,9.4
373,Srednekolymsk,RU,2022-08-29 16:53:41,67.45,153.6833,39.81,88,2,12.35
374,San Luis,AR,2022-08-29 16:53:41,-33.295,-66.3356,67.5,12,1,16.75
375,San Cristobal,VE,2022-08-29 16:53:42,7.7669,-72.225,82.58,71,87,6.87
376,Aksu,CN,2022-08-29 16:53:42,41.1231,80.2644,74.35,39,76,2.39
377,Kaputa,ZM,2022-08-29 16:53:42,-8.4689,29.6619,78.08,41,25,3.36
378,Bonthe,SL,2022-08-29 16:53:43,7.5264,-12.505,77.95,83,100,14.23
379,Marsh Harbour,BS,2022-08-29 16:53:43,26.5412,-77.0636,85.91,70,10,19.13
380,Lengshuijiang,CN,2022-08-29 16:53:43,27.6881,111.4294,75.78,84,90,4.47
381,Kloulklubed,PW,2022-08-29 16:53:44,7.0419,134.2556,79.3,77,99,11.36
382,Sorland,NO,2022-08-29 16:53:44,67.667,12.6934,49.86,72,100,15.61
383,Cochrane,CA,2022-08-29 16:51:06,51.1834,-114.4687,70.02,39,0,2.3
384,Kihei,US,2022-08-29 16:51:47,20.785,-156.4656,78.84,79,0,0.0
385,Maniitsoq,GL,2022-08-29 16:53:44,65.4167,-52.9,44.4,79,99,19.64
386,Hofn,IS,2022-08-29 16:53:44,64.2539,-15.2082,53.62,87,100,4.61
387,Nizhnevartovsk,RU,2022-08-29 16:53:45,60.9344,76.5531,42.82,100,0,4.47
388,Seydi,TM,2022-08-29 16:53:45,39.4816,62.9137,83.19,13,0,10.56
389,San Ignacio,BZ,2022-08-29 16:50:17,17.1561,-89.0714,87.94,70,40,3.44
390,Kivsharivka,UA,2022-08-29 16:53:45,49.6213,37.7036,74.82,39,1,5.77
391,Bhadrachalam,IN,2022-08-29 16:53:46,17.6667,80.8833,78.78,89,100,4.36
392,Mayumba,GA,2022-08-29 16:53:46,-3.432,10.6554,74.46,81,39,10.47
393,Winnemucca,US,2022-08-29 16:53:46,40.973,-117.7357,73.45,20,0,12.66
394,Ewa Beach,US,2022-08-29 16:53:47,21.3156,-158.0072,76.95,80,75,4.0
395,Lavrentiya,RU,2022-08-29 16:53:47,65.5833,-171.0,42.57,87,100,4.76
396,Tezu,IN,2022-08-29 16:53:47,27.9167,96.1667,76.77,99,100,2.86
397,Trujillo,PE,2022-08-29 16:53:48,-8.116,-79.03,60.76,82,100,9.22
398,Henties Bay,NA,2022-08-29 16:53:48,-22.116,14.2845,54.9,83,0,8.46
399,Mahanoro,MG,2022-08-29 16:53:49,-19.9,48.8,69.6,87,16,2.57
400,Aiani,GR,2022-08-29 16:53:49,40.1667,21.8167,80.33,47,74,3.44
401,Tilichiki,RU,2022-08-29 16:53:49,60.4667,166.1,47.82,98,100,4.45
402,Burla,IN,2022-08-29 16:53:50,21.5,83.8667,79.18,86,13,3.29
403,Kirakira,SB,2022-08-29 16:53:50,-10.4544,161.9205,77.72,87,31,9.13
404,Weyburn,CA,2022-08-29 16:53:50,49.6668,-103.8511,64.62,55,0,14.97
405,Dalby,AU,2022-08-29 16:53:51,-27.1833,151.2667,57.97,84,100,1.01
406,Bubaque,GW,2022-08-29 16:53:51,11.2833,-15.8333,78.85,84,100,22.32
407,Itaqui,BR,2022-08-29 16:53:51,-29.1253,-56.5531,59.0,46,47,14.05
408,Goundam,ML,2022-08-29 16:53:51,16.4145,-3.6708,90.32,43,96,7.94
409,Dingle,PH,2022-08-29 16:53:52,10.9995,122.6711,76.71,88,100,3.44
410,Tabuk,PH,2022-08-29 16:53:52,17.4189,121.4443,75.78,93,100,3.29
411,Santa Cruz De La Palma,ES,2022-08-29 16:53:53,28.6835,-17.7642,75.34,60,75,8.05
412,Floro,NO,2022-08-29 16:53:53,61.5996,5.0328,71.24,59,20,9.22
413,Nha Trang,VN,2022-08-29 16:53:03,12.25,109.1833,78.8,88,49,3.65
414,Nanning,CN,2022-08-29 16:53:54,22.8167,108.3167,82.85,85,45,5.17
415,Pokoynoye,RU,2022-08-29 16:54:54,44.8097,44.2517,84.25,30,100,6.04
416,Weihai,CN,2022-08-29 16:54:54,37.5017,122.1136,70.43,82,100,9.35
417,Vuktyl,RU,2022-08-29 16:54:55,63.8567,57.3094,60.8,95,99,13.02
418,Fare,PF,2022-08-29 16:54:55,-16.7,-151.0167,78.31,69,84,12.19
419,Rio Grande,BR,2022-08-29 16:54:55,-32.035,-52.0986,57.31,59,80,9.22
420,Vartej,IN,2022-08-29 16:54:56,21.7333,72.0667,82.53,71,95,3.87
421,Acapulco,MX,2022-08-29 16:52:15,16.8634,-99.8901,83.48,67,98,1.9
422,Mecca,SA,2022-08-29 16:51:58,21.4267,39.8261,94.48,32,5,8.28
423,Kununurra,AU,2022-08-29 16:54:56,-15.7667,128.7333,64.38,77,0,3.44
424,Springbok,ZA,2022-08-29 16:54:57,-29.6643,17.8865,55.63,31,0,16.89
425,Balotra,IN,2022-08-29 16:54:57,25.8333,72.2333,85.33,63,83,4.36
426,Kathu,TH,2022-08-29 16:54:57,7.9178,98.3332,85.69,99,100,3.29
427,Taoudenni,ML,2022-08-29 16:54:58,22.6783,-3.9836,105.75,20,84,13.47
428,Beyneu,KZ,2022-08-29 16:54:58,45.3167,55.2,86.13,22,10,11.18
429,Moranbah,AU,2022-08-29 16:54:58,-22.0016,148.0466,61.48,94,92,12.1
430,Satuk,TR,2022-08-29 16:54:59,41.2263,32.3836,71.17,78,0,0.56
431,Ahipara,NZ,2022-08-29 16:54:59,-35.1667,173.1667,49.89,83,55,9.24
432,Dunedin,NZ,2022-08-29 16:54:51,-45.8742,170.5036,42.8,89,3,3.47
433,Bambous Virieux,MU,2022-08-29 16:54:59,-20.3428,57.7575,68.25,88,40,4.61
434,Orlik,RU,2022-08-29 16:55:00,52.5178,99.825,39.63,79,28,5.5
435,Voh,NC,2022-08-29 16:55:00,-20.9667,164.7,65.12,83,14,5.17
436,Mao,ES,2022-08-29 16:50:12,39.8885,4.2658,82.96,61,0,13.8
437,Rawson,AR,2022-08-29 16:55:00,-43.3002,-65.1023,68.04,19,100,19.39
438,Kashi,CN,2022-08-29 16:55:01,39.4547,75.9797,65.41,77,22,2.24
439,Simpang,ID,2022-08-29 16:55:01,-1.2667,104.0833,74.53,97,100,2.77
440,Surt,LY,2022-08-29 16:55:01,31.2089,16.5887,84.04,61,0,14.54
441,Berlevag,NO,2022-08-29 16:55:02,70.8578,29.0864,46.35,76,100,23.02
442,Aitape,PG,2022-08-29 16:55:02,-3.1374,142.3475,76.55,87,100,4.74
443,Puerto Baquerizo Moreno,EC,2022-08-29 16:55:02,-0.9,-89.6,70.79,78,100,11.5
444,Abu Dhabi,AE,2022-08-29 16:55:03,24.4667,54.3667,93.31,67,0,8.05
445,Parana,AR,2022-08-29 16:55:03,-31.732,-60.5238,63.55,34,0,9.13
446,Boa Vista,BR,2022-08-29 16:52:02,2.8197,-60.6733,85.98,62,40,6.91
447,Severo-Kurilsk,RU,2022-08-29 16:55:03,50.6789,156.125,51.76,96,96,12.75
448,Rosarito,MX,2022-08-29 16:55:04,32.3333,-117.0333,78.64,72,33,8.86
449,Salima,MW,2022-08-29 16:55:04,-13.7804,34.4587,72.97,41,0,3.91
450,Den Helder,NL,2022-08-29 16:55:04,52.9599,4.7593,69.03,77,100,17.0
451,Kedrovyy,RU,2022-08-29 16:55:05,56.1667,91.8167,41.41,97,64,0.25
452,Guerrero Negro,MX,2022-08-29 16:55:02,27.9769,-114.0611,75.2,67,83,11.63
453,Isla Mujeres,MX,2022-08-29 16:55:05,21.2311,-86.731,87.17,68,72,7.87
454,Wajima,JP,2022-08-29 16:55:06,37.4,136.9,75.15,73,100,4.83
455,Teguldet,RU,2022-08-29 16:55:06,57.3064,88.1667,40.8,95,18,2.04
456,Frome,GB,2022-08-29 16:55:07,51.2283,-2.3221,75.02,50,37,1.99
457,Alice Springs,AU,2022-08-29 16:55:08,-23.7,133.8833,45.95,66,0,6.91
458,Loandjili,CG,2022-08-29 16:55:08,-4.7561,11.8578,73.99,81,73,10.89
459,Kotma,IN,2022-08-29 16:55:08,23.2,81.9667,75.85,87,85,3.18
460,Dhidhdhoo,MV,2022-08-29 16:56:09,6.8833,73.1,80.98,80,78,19.93
461,Ovsyanka,RU,2022-08-29 16:56:09,55.9575,92.5519,43.77,94,82,1.9
462,Seguela,CI,2022-08-29 16:56:09,7.9611,-6.6731,79.03,80,68,4.41
463,Rakiv Lis,UA,2022-08-29 16:56:10,51.6217,24.9243,65.41,89,99,10.8
464,Naryan-Mar,RU,2022-08-29 16:56:10,67.6713,53.087,48.31,92,92,5.32
465,Pangkalanbuun,ID,2022-08-29 16:56:11,-2.6833,111.6167,73.99,98,96,2.62
466,Lodwar,KE,2022-08-29 16:56:11,3.1191,35.5973,89.82,31,8,7.99
467,Krasnoturinsk,RU,2022-08-29 16:56:11,59.7666,60.2086,63.36,77,95,5.82
468,Gari,RU,2022-08-29 16:56:12,59.4307,62.3497,63.23,83,35,5.75
469,Seminole,US,2022-08-29 16:56:12,28.7086,-81.2081,91.49,72,100,1.01
470,Besigheim,DE,2022-08-29 16:56:12,48.9833,9.1333,80.62,46,95,8.25
471,Zlobin,HR,2022-08-29 16:56:13,45.2924,14.6541,74.5,51,20,4.61
472,Perevolotskiy,RU,2022-08-29 16:56:13,51.8763,54.1938,76.06,28,92,4.03
473,Isangel,VU,2022-08-29 16:56:13,-19.55,169.2667,72.18,78,99,14.58
474,Aljezur,PT,2022-08-29 16:56:14,37.3191,-8.8033,72.27,60,0,9.66
475,Tianpeng,CN,2022-08-29 16:56:14,30.9866,103.9393,72.07,96,100,3.74
476,Touros,BR,2022-08-29 16:56:14,-5.1989,-35.4608,81.72,64,50,18.41
477,Ligayan,PH,2022-08-29 16:56:15,4.6533,119.4706,83.82,72,100,6.62
478,Altamont,US,2022-08-29 16:56:15,42.2068,-121.7372,72.9,39,99,1.01
479,Rondonopolis,BR,2022-08-29 16:56:15,-16.4708,-54.6356,98.73,15,36,1.95
480,Lufilufi,WS,2022-08-29 16:56:16,-13.8745,-171.5986,69.58,69,18,6.49
481,Puerto Madryn,AR,2022-08-29 16:56:16,-42.7692,-65.0385,68.94,18,99,24.9
482,Lagoa,PT,2022-08-29 16:56:16,39.05,-27.9833,74.32,83,57,10.31
483,Gouyave,GD,2022-08-29 16:56:17,12.1646,-61.7296,82.13,78,97,14.36
484,Cap Malheureux,MU,2022-08-29 16:56:17,-19.9842,57.6142,68.47,78,90,1.99
485,Inongo,CD,2022-08-29 16:56:17,-1.95,18.2667,70.74,86,100,4.21
486,Tucuman,AR,2022-08-29 16:56:18,-26.8241,-65.2226,64.4,24,4,8.05
487,Kieta,PG,2022-08-29 16:56:18,-6.2167,155.6333,78.04,84,100,7.05
488,Taywarah,AF,2022-08-29 16:56:18,33.35,64.4167,58.93,19,0,2.44
489,Mnogovershinnyy,RU,2022-08-29 16:56:19,53.9353,139.9242,48.76,84,2,5.84
490,Santa Maria,BR,2022-08-29 16:53:14,-29.6842,-53.8069,54.7,50,0,11.5
491,Igarka,RU,2022-08-29 16:56:19,67.4667,86.5833,40.5,79,95,9.33
492,Kaeo,NZ,2022-08-29 16:56:19,-35.1,173.7833,50.32,94,41,7.38
493,Pochutla,MX,2022-08-29 16:56:20,15.7432,-96.4661,86.83,54,48,7.9
494,Zeya,RU,2022-08-29 16:56:20,53.75,127.2667,54.82,97,100,3.49
495,Suntar,RU,2022-08-29 16:56:20,62.1444,117.6319,40.91,92,63,8.19
496,Tongling,CN,2022-08-29 16:56:21,30.95,117.7833,74.34,90,93,5.41
497,Kasongo,CD,2022-08-29 16:56:21,-4.45,26.6667,73.44,76,86,4.03
498,Mvuma,ZW,2022-08-29 16:56:21,-19.2792,30.5283,66.61,25,0,8.25
499,Port Blair,IN,2022-08-29 16:56:22,11.6667,92.75,82.44,83,40,2.3
500,Cordoba,AR,2022-08-29 16:52:13,-31.4135,-64.1811,65.43,20,0,16.11
501,Arroyo,ES,2022-08-29 16:51:43,41.6096,-4.7969,82.44,41,20,3.44
502,Barra Do Garcas,BR,2022-08-29 16:51:49,-15.89,-52.2567,97.38,17,0,9.22
503,Atbasar,KZ,2022-08-29 16:56:22,51.8,68.3333,65.55,35,1,3.38
504,Bertoua,CM,2022-08-29 16:56:22,4.5833,13.6833,70.57,91,73,1.32
505,Lata,PT,2022-08-29 16:57:23,40.1629,-8.3327,72.81,45,11,10.16
506,Vardo,NO,2022-08-29 16:56:17,70.3705,31.1107,46.38,76,100,25.32
507,Marawi,PH,2022-08-29 16:53:55,7.9986,124.2928,68.95,92,99,1.92
508,Nyurba,RU,2022-08-29 16:57:23,63.2842,118.3319,39.7,95,32,6.46
509,Goderich,CA,2022-08-29 16:57:24,43.7501,-81.7165,80.91,88,92,13.8
510,Diffa,NE,2022-08-29 16:57:24,13.3154,12.6113,88.18,50,21,6.42
511,Mogadishu,SO,2022-08-29 16:57:24,2.0371,45.3438,76.19,83,1,17.78
512,Port-Cartier,CA,2022-08-29 16:57:24,50.0334,-66.8654,73.08,52,92,12.57
513,Ambilobe,MG,2022-08-29 16:54:22,-13.2,49.05,71.94,78,60,4.5
514,Mount Isa,AU,2022-08-29 16:53:44,-20.7333,139.5,67.77,94,100,10.36
515,Muli,MV,2022-08-29 16:57:25,2.9167,73.5667,80.53,80,92,17.05
516,Otukpo,NG,2022-08-29 16:57:25,7.1913,8.1329,73.67,94,99,2.1
517,Antalaha,MG,2022-08-29 16:56:15,-14.9003,50.2788,69.67,91,29,5.84
518,Tromso,NO,2022-08-29 16:57:26,69.6496,18.957,47.37,87,75,8.05
519,Sayyan,YE,2022-08-29 16:57:26,15.1718,44.3244,68.92,30,70,10.69
520,Vila Velha,BR,2022-08-29 16:57:26,-20.3297,-40.2925,73.35,87,40,20.71
521,Lokoja,NG,2022-08-29 16:56:37,7.8024,6.743,76.95,91,96,2.13
522,Valparaiso,CL,2022-08-29 16:54:05,-33.0393,-71.6273,62.01,89,100,11.5
523,Namtsy,RU,2022-08-29 16:57:27,62.7161,129.6658,48.74,94,100,7.72
524,Constantine,DZ,2022-08-29 16:57:27,36.365,6.6147,89.01,33,75,13.8
525,Pushkar,IN,2022-08-29 16:57:27,26.5,74.55,82.78,61,100,3.06
526,Stromness,GB,2022-08-29 16:57:28,58.965,-3.296,55.36,78,86,8.01
527,Ongandjera,NA,2022-08-29 16:57:28,-17.8833,15.0667,78.26,15,18,3.96
528,Alizai,PK,2022-08-29 16:57:29,33.5383,70.3462,80.71,62,8,0.58
529,Dodola,ET,2022-08-29 16:57:29,6.9833,39.1833,54.34,87,50,3.53
530,Pampa,US,2022-08-29 16:57:29,35.5362,-100.9599,89.19,51,0,10.36
531,Ayan,RU,2022-08-29 16:57:29,56.45,138.1667,55.78,67,10,5.44
532,Batouri,CM,2022-08-29 16:57:30,4.4333,14.3667,71.58,90,60,3.09
533,Yumen,CN,2022-08-29 16:57:30,40.2833,97.2,68.86,21,42,2.68
534,Tucuma,BR,2022-08-29 16:57:30,-0.1833,-50.05,89.11,54,57,6.78
535,Gizo,SB,2022-08-29 16:57:31,-8.103,156.8419,80.96,78,84,8.63
536,Marion,US,2022-08-29 16:57:31,39.7684,-86.1555,87.58,74,75,13.8
537,Great Yarmouth,GB,2022-08-29 16:57:31,52.6083,1.7305,65.95,67,76,15.57
538,Gwadar,PK,2022-08-29 16:57:32,25.1216,62.3254,80.49,79,21,7.38
539,Kuybysheve,UA,2022-08-29 16:57:32,47.358,36.6491,78.64,27,0,8.55
540,Beitbridge,ZW,2022-08-29 16:57:32,-22.2167,30.0,79.93,22,0,8.28
541,Andenes,NO,2022-08-29 16:57:33,69.3143,16.1194,49.98,81,75,5.75
542,Ortakoy,TR,2022-08-29 16:57:33,38.7373,34.0387,84.45,26,0,4.12
543,Tiruvidaimarudur,IN,2022-08-29 16:57:33,10.996,79.4521,82.02,78,62,5.79
544,Mount Gambier,AU,2022-08-29 16:57:34,-37.8333,140.7667,53.51,94,100,19.57
545,Labuhan,ID,2022-08-29 16:57:34,-6.8844,112.2051,77.0,79,84,11.01
546,Praia Da Vitoria,PT,2022-08-29 16:57:34,38.7333,-27.0667,79.05,78,75,5.12
547,Privolzhye,RU,2022-08-29 16:57:35,52.8649,48.6044,81.0,25,89,9.51
548,Bela,IN,2022-08-29 16:57:35,25.9333,81.9833,84.87,70,67,5.21
549,Balkhash,KZ,2022-08-29 16:57:35,46.844,74.9804,70.59,35,0,11.79
550,Xinyu,CN,2022-08-29 16:57:35,27.8043,114.9334,80.02,87,100,2.26
551,Mulege,MX,2022-08-29 16:57:36,26.8833,-111.9833,89.01,59,89,5.53
552,Gediz,TR,2022-08-29 16:57:36,39.0417,29.41,77.58,46,31,7.61
553,Sjovegan,NO,2022-08-29 16:58:37,68.8726,17.8474,53.2,87,100,3.78
554,Umm Lajj,SA,2022-08-29 16:58:37,25.0213,37.2685,88.38,68,5,3.94
555,Namli,IN,2022-08-29 16:58:37,23.4333,75.05,76.15,78,99,2.46
556,Macklin,CA,2022-08-29 16:58:37,52.3334,-109.9348,68.34,42,5,6.69
557,Tazovskiy,RU,2022-08-29 16:58:38,67.4667,78.7,38.71,72,25,6.22
558,Kudahuvadhoo,MV,2022-08-29 16:58:38,2.6708,72.8944,81.54,75,100,20.38
559,Oriximina,BR,2022-08-29 16:58:38,-1.7656,-55.8661,93.45,40,26,7.96
560,Ostrovnoy,RU,2022-08-29 16:58:39,68.0531,39.5131,47.93,80,86,29.39
561,Vaasa,FI,2022-08-29 16:58:39,63.096,21.6158,60.3,72,0,10.36
562,Sanok,PL,2022-08-29 16:53:54,49.5557,22.2056,70.27,100,76,1.97
563,Sault Sainte Marie,CA,2022-08-29 16:56:35,46.5168,-84.3333,71.42,100,100,5.75
564,Bunia,CD,2022-08-29 16:55:11,1.5667,30.25,65.43,86,60,2.21
565,West Wendover,US,2022-08-29 16:58:39,40.7391,-114.0733,80.02,18,0,2.3
566,Camopi,GF,2022-08-29 16:58:40,3.1655,-52.3158,93.27,40,40,4.32
567,Zhezkazgan,KZ,2022-08-29 16:58:40,47.8043,67.7144,75.52,20,0,10.76
568,Newport,GB,2022-08-29 16:58:41,51.5877,-2.9984,74.44,50,28,14.27
569,Santiago,CL,2022-08-29 16:57:33,-33.4569,-70.6483,83.55,23,0,1.14
570,Kota Belud,MY,2022-08-29 16:58:41,6.351,116.4305,76.41,89,48,4.29
571,Kindia,GN,2022-08-29 16:58:41,10.0569,-12.8658,70.63,96,100,2.95
572,Januaria,BR,2022-08-29 16:58:42,-15.4833,-44.3667,92.98,19,25,7.85
573,Seabra,BR,2022-08-29 16:58:42,-12.4186,-41.7703,84.22,28,36,9.86
574,Byron Bay,AU,2022-08-29 16:58:42,-28.65,153.6167,57.94,82,93,7.11
575,Alice Town,BS,2022-08-29 16:58:42,25.7167,-79.3,85.1,72,78,17.47
576,Inskoy,RU,2022-08-29 16:58:43,54.4297,86.44,55.71,60,49,6.44
577,Haines Junction,CA,2022-08-29 16:58:43,60.7522,-137.5108,46.35,93,100,0.0
578,Bobrovka,RU,2022-08-29 16:58:43,54.047,61.7455,72.99,42,99,1.81
579,Wadi Maliz,TN,2022-08-29 16:58:44,36.4681,8.5495,100.06,21,15,8.81
